"","CAD.CDW.ID","CAD.Event.Number","General.Offense.Number","Event.Clearance.Code","Event.Clearance.Description","Event.Clearance.SubGroup","Event.Clearance.Group","Date","Time","Hundred.Block.Location","District.Sector","Zone.Beat","Census.Tract","Longitude","Latitude","Incident.Location","Initial.Type.Description","Initial.Type.Subgroup","Initial.Type.Group","At.Scene.Time","month","year"
"1391",644721,15000045043,201545043,185,"CASUALTY - DRUG RELATED (OVERDOSE, OTHER)","CASUALTIES","PERSON DOWN/INJURY",2015-02-09,"12:30:00 AM","42XX BLOCK OF UNIVERSITY WY NE","U","U2",5301.3008,-122.313187754,47.659054982,"(47.659054982, -122.313187754)","DOA - CASUALTY, DEAD BODY","PERSON DOWN/INJURY","CASUALTIES","02/08/2015 08:43:00 PM","February",2015
"1392",646329,15000047406,201547406,185,"CASUALTY - DRUG RELATED (OVERDOSE, OTHER)","CASUALTIES","PERSON DOWN/INJURY",2015-02-10,"09:51:00 PM","15XX BLOCK OF 7 AV","M","M3",8200.1005,-122.333808101,47.612103391,"(47.612103391, -122.333808101)","OVERDOSE - DRUG RELATED CASUALTY","PERSON DOWN/INJURY","CASUALTIES","","February",2015
"1393",647285,15000048675,201548675,185,"CASUALTY - DRUG RELATED (OVERDOSE, OTHER)","CASUALTIES","PERSON DOWN/INJURY",2015-02-12,"01:08:00 AM","6XX BLOCK OF 3 AV","K","K1",8100.204,-122.331735383,47.603126538,"(47.603126538, -122.331735383)","OVERDOSE - DRUG RELATED CASUALTY","PERSON DOWN/INJURY","CASUALTIES","","February",2015
"1394",649174,15000051318,201551318,185,"CASUALTY - DRUG RELATED (OVERDOSE, OTHER)","CASUALTIES","PERSON DOWN/INJURY",2015-02-14,"06:28:00 AM","23XX BLOCK OF 1 AV","D","D1",8002.2004,-122.347163622,47.61375921,"(47.61375921, -122.347163622)","DOA - CASUALTY, DEAD BODY","PERSON DOWN/INJURY","CASUALTIES","02/14/2015 02:15:00 AM","February",2015
"1395",651344,15000054277,201554277,185,"CASUALTY - DRUG RELATED (OVERDOSE, OTHER)","CASUALTIES","PERSON DOWN/INJURY",2015-02-16,"08:52:00 PM","92XX BLOCK OF 21 AV SW","F","F2",11402.2014,-122.360515974,47.520111822,"(47.520111822, -122.360515974)","DOA - CASUALTY, DEAD BODY","PERSON DOWN/INJURY","CASUALTIES","02/16/2015 06:39:00 PM","February",2015
"1396",649822,15000052275,201552275,185,"CASUALTY - DRUG RELATED (OVERDOSE, OTHER)","CASUALTIES","PERSON DOWN/INJURY",2015-02-15,"12:07:00 AM","120XX BLOCK OF AURORA AV N","N","N2",402.2007,-122.344896099,47.717174472,"(47.717174472, -122.344896099)","OVERDOSE - DRUG RELATED CASUALTY","PERSON DOWN/INJURY","CASUALTIES","02/14/2015 10:14:00 PM","February",2015
"1397",653899,11000177468,2011177468,185,"CASUALTY - DRUG RELATED (OVERDOSE, OTHER)","CASUALTIES","PERSON DOWN/INJURY",2011-06-03,"08:51:00 PM","BROADWAY E / E OLIVE WY","E","E1",7500.5004,-122.3208749,47.619905164,"(47.619905164, -122.3208749)","DISTURBANCE, MISCELLANEOUS/OTHER","DISTURBANCES","DISTURBANCES","","June",2011
"1398",653916,11000169698,2011169698,185,"CASUALTY - DRUG RELATED (OVERDOSE, OTHER)","CASUALTIES","PERSON DOWN/INJURY",2011-05-28,"07:45:00 AM","6XX BLOCK OF E DENNY WAY","E","E1",7402.2002,-122.323720965,47.618482531,"(47.618482531, -122.323720965)","DOA - CASUALTY, DEAD BODY","PERSON DOWN/INJURY","CASUALTIES","","May",2011
"1399",659739,12000257234,2012257234,185,"CASUALTY - DRUG RELATED (OVERDOSE, OTHER)","CASUALTIES","PERSON DOWN/INJURY",2012-08-05,"08:01:00 PM","96XX BLOCK OF AURORA AVE N","N","N3",1300.3015,-122.344624169,47.699166567,"(47.699166567, -122.344624169)","DOA - CASUALTY, DEAD BODY","PERSON DOWN/INJURY","CASUALTIES","","August",2012
"1400",667724,12000242139,2012242139,185,"CASUALTY - DRUG RELATED (OVERDOSE, OTHER)","CASUALTIES","PERSON DOWN/INJURY",2012-07-26,"10:05:00 AM","36XX BLOCK OF 34TH AVE S","R","R2",10100.5015,-122.289937787,47.570674961,"(47.570674961, -122.289937787)","SICK PERSON","PERSON DOWN/INJURY","CASUALTIES","","July",2012
"1401",674740,12000228844,2012228844,185,"CASUALTY - DRUG RELATED (OVERDOSE, OTHER)","CASUALTIES","PERSON DOWN/INJURY",2012-07-16,"05:19:00 PM","41XX BLOCK OF 14TH AVE S","R","R1",10001.2013,-122.314712121,47.566277798,"(47.566277798, -122.314712121)","OVERDOSE - DRUG RELATED CASUALTY","PERSON DOWN/INJURY","CASUALTIES","","July",2012
"1402",674366,12000229484,2012229484,185,"CASUALTY - DRUG RELATED (OVERDOSE, OTHER)","CASUALTIES","PERSON DOWN/INJURY",2012-07-17,"02:44:00 AM","15XX BLOCK OF 3RD AVE","M","M3",8100.2008,-122.338247307,47.610246301,"(47.610246301, -122.338247307)","DOWN - CHECK FOR PERSON DOWN","PERSON DOWN/INJURY","CASUALTIES","","July",2012
"1403",672834,12000232600,2012232600,185,"CASUALTY - DRUG RELATED (OVERDOSE, OTHER)","CASUALTIES","PERSON DOWN/INJURY",2012-07-19,"07:39:00 AM","4XX BLOCK OF PIKE ST","M","M3",8100.2011,-122.336128729,47.610445974,"(47.610445974, -122.336128729)","DOWN - CHECK FOR PERSON DOWN","PERSON DOWN/INJURY","CASUALTIES","","July",2012
"1404",672325,12000233501,2012233501,185,"CASUALTY - DRUG RELATED (OVERDOSE, OTHER)","CASUALTIES","PERSON DOWN/INJURY",2012-07-19,"11:52:00 PM","2 AV NE / NE 45 ST","B","B3",5200.4014,-122.327252134,47.661352024,"(47.661352024, -122.327252134)","OVERDOSE - DRUG RELATED CASUALTY","PERSON DOWN/INJURY","CASUALTIES","","July",2012
"1405",1019753,11000069887,201169887,185,"CASUALTY - DRUG RELATED (OVERDOSE, OTHER)","CASUALTIES","PERSON DOWN/INJURY",2011-03-02,"12:22:00 AM","12 AV S / S JUDKINS ST","R","R1",9400.5005,-122.317283687,47.591539446,"(47.591539446, -122.317283687)","OVERDOSE - DRUG RELATED CASUALTY","PERSON DOWN/INJURY","CASUALTIES","","March",2011
"1406",1020346,11000068887,201168887,185,"CASUALTY - DRUG RELATED (OVERDOSE, OTHER)","CASUALTIES","PERSON DOWN/INJURY",2011-03-01,"12:01:00 AM","2XX BLOCK OF DEXTER AVE N","D","D2",7200.107,-122.342386722,47.620304003,"(47.620304003, -122.342386722)","SUSPICIOUS STOP - OFFICER INITIATED ONVIEW","SUSPICIOUS CIRCUMSTANCES","SUSPICIOUS CIRCUMSTANCES","","March",2011
"1407",1020590,11000034488,201134488,185,"CASUALTY - DRUG RELATED (OVERDOSE, OTHER)","CASUALTIES","PERSON DOWN/INJURY",2011-03-23,"07:09:00 PM","23XX BLOCK OF NE 91ST ST","U","U1",2100.3002,-122.302793698,47.694818772,"(47.694818772, -122.302793698)","DOA - CASUALTY, DEAD BODY","PERSON DOWN/INJURY","CASUALTIES","","March",2011
"1408",1022181,15000059060,201559060,185,"CASUALTY - DRUG RELATED (OVERDOSE, OTHER)","CASUALTIES","PERSON DOWN/INJURY",2015-02-21,"01:55:00 AM","30XX BLOCK OF NE 143 ST","L","L1",100.4002,-122.295187447,47.73196572,"(47.73196572, -122.295187447)","OVERDOSE - DRUG RELATED CASUALTY","PERSON DOWN/INJURY","CASUALTIES","02/21/2015 12:34:00 AM","February",2015
"1409",1023781,15000061113,201561113,185,"CASUALTY - DRUG RELATED (OVERDOSE, OTHER)","CASUALTIES","PERSON DOWN/INJURY",2015-02-23,"02:26:00 AM","2 AV S / S WASHINGTON ST","K","K2",9200.2002,-122.331573013,47.600877871,"(47.600877871, -122.331573013)","DOWN - CHECK FOR PERSON DOWN","PERSON DOWN/INJURY","CASUALTIES","","February",2015
"1410",1028857,15000068539,201568539,185,"CASUALTY - DRUG RELATED (OVERDOSE, OTHER)","CASUALTIES","PERSON DOWN/INJURY",2015-03-01,"01:31:00 PM","9 AV / VIRGINIA ST","D","D2",7300.3023,-122.335738241,47.616383861,"(47.616383861, -122.335738241)","DOWN - CHECK FOR PERSON DOWN","PERSON DOWN/INJURY","CASUALTIES","","March",2015
"1411",1029740,15000069668,201569668,185,"CASUALTY - DRUG RELATED (OVERDOSE, OTHER)","CASUALTIES","PERSON DOWN/INJURY",2015-03-02,"04:29:00 PM","73XX BLOCK OF ROOSEVELT WY NE","U","U1",2600.2018,-122.317464078,47.681894278,"(47.681894278, -122.317464078)","OVERDOSE - DRUG RELATED CASUALTY","PERSON DOWN/INJURY","CASUALTIES","03/02/2015 03:04:00 PM","March",2015
"1412",1031002,15000071496,201571496,185,"CASUALTY - DRUG RELATED (OVERDOSE, OTHER)","CASUALTIES","PERSON DOWN/INJURY",2015-03-04,"02:26:00 AM","54XX BLOCK OF DELRIDGE WY SW","F","F1",10701.1,-122.362975491,47.552819773,"(47.552819773, -122.362975491)","OVERDOSE - DRUG RELATED CASUALTY","PERSON DOWN/INJURY","CASUALTIES","03/04/2015 01:38:00 AM","March",2015
"1413",1032266,15000073466,201573466,185,"CASUALTY - DRUG RELATED (OVERDOSE, OTHER)","CASUALTIES","PERSON DOWN/INJURY",2015-03-05,"03:59:00 PM","5 AV / UNIVERSITY ST","M","M3",8200.1021,-122.33376045,47.608691195,"(47.608691195, -122.33376045)","OVERDOSE - DRUG RELATED CASUALTY","PERSON DOWN/INJURY","CASUALTIES","03/05/2015 03:25:00 PM","March",2015
"1414",1032771,15000074090,201574090,185,"CASUALTY - DRUG RELATED (OVERDOSE, OTHER)","CASUALTIES","PERSON DOWN/INJURY",2015-03-06,"05:38:00 AM","130XX BLOCK OF AURORA AV N","N","N2",401.1009,-122.344996832,47.725035551,"(47.725035551, -122.344996832)","SICK PERSON","PERSON DOWN/INJURY","CASUALTIES","","March",2015
"1415",1033496,15000075125,201575125,185,"CASUALTY - DRUG RELATED (OVERDOSE, OTHER)","CASUALTIES","PERSON DOWN/INJURY",2015-03-07,"01:47:00 AM","1XX BLOCK OF MELROSE AV E","E","E1",7402.3001,-122.327853792,47.619038674,"(47.619038674, -122.327853792)","OVERDOSE - DRUG RELATED CASUALTY","PERSON DOWN/INJURY","CASUALTIES","03/06/2015 10:43:00 PM","March",2015
"1416",1034103,15000076059,201576059,185,"CASUALTY - DRUG RELATED (OVERDOSE, OTHER)","CASUALTIES","PERSON DOWN/INJURY",2015-03-07,"08:46:00 PM","10XX BLOCK OF S CLOVERDALE ST","F","F3",11200.3004,-122.318932931,47.526453019,"(47.526453019, -122.318932931)","OVERDOSE - DRUG RELATED CASUALTY","PERSON DOWN/INJURY","CASUALTIES","03/07/2015 08:06:00 PM","March",2015
"1417",1034901,15000077097,201577097,185,"CASUALTY - DRUG RELATED (OVERDOSE, OTHER)","CASUALTIES","PERSON DOWN/INJURY",2015-03-08,"08:29:00 PM","2XX BLOCK OF 5 AV S","K","K3",9200.1007,-122.32766152,47.600453706,"(47.600453706, -122.32766152)","OVERDOSE - DRUG RELATED CASUALTY","PERSON DOWN/INJURY","CASUALTIES","","March",2015
"1418",1037553,15000080755,201580755,185,"CASUALTY - DRUG RELATED (OVERDOSE, OTHER)","CASUALTIES","PERSON DOWN/INJURY",2015-03-12,"12:36:00 AM","18XX BLOCK OF E MADISON ST","C","C3",7900.2002,-122.308125817,47.616433995,"(47.616433995, -122.308125817)","DOA - CASUALTY, DEAD BODY","PERSON DOWN/INJURY","CASUALTIES","03/11/2015 07:03:00 PM","March",2015
"1419",1037013,15000080077,201580077,185,"CASUALTY - DRUG RELATED (OVERDOSE, OTHER)","CASUALTIES","PERSON DOWN/INJURY",2015-03-11,"01:13:00 PM","3XX BLOCK OF 4 AV S","K","K3",9200.1015,-122.328966297,47.599616455,"(47.599616455, -122.328966297)","DOA - CASUALTY, DEAD BODY","PERSON DOWN/INJURY","CASUALTIES","03/11/2015 09:49:00 AM","March",2015
"1420",1043330,15000089363,201589363,185,"CASUALTY - DRUG RELATED (OVERDOSE, OTHER)","CASUALTIES","PERSON DOWN/INJURY",2015-03-18,"10:44:00 PM","2 AV / STEWART ST","M","M1",8002.1002,-122.340455699,47.610963585,"(47.610963585, -122.340455699)","OVERDOSE - DRUG RELATED CASUALTY","PERSON DOWN/INJURY","CASUALTIES","","March",2015
"1421",1045908,15000093207,201593207,185,"CASUALTY - DRUG RELATED (OVERDOSE, OTHER)","CASUALTIES","PERSON DOWN/INJURY",2015-03-22,"03:45:00 AM","133XX BLOCK OF STONE AV N","N","N2",600.1004,-122.342300221,47.725511244,"(47.725511244, -122.342300221)","DOA - CASUALTY, DEAD BODY","PERSON DOWN/INJURY","CASUALTIES","03/22/2015 12:31:00 AM","March",2015
"1422",1046121,15000093346,201593346,185,"CASUALTY - DRUG RELATED (OVERDOSE, OTHER)","CASUALTIES","PERSON DOWN/INJURY",2015-03-22,"05:55:00 AM","18XX BLOCK OF E DENNY WY","C","C2",7900.5002,-122.308107646,47.61850756,"(47.61850756, -122.308107646)","OVERDOSE - DRUG RELATED CASUALTY","PERSON DOWN/INJURY","CASUALTIES","03/22/2015 04:01:00 AM","March",2015
"1423",1049683,15000098589,201598589,185,"CASUALTY - DRUG RELATED (OVERDOSE, OTHER)","CASUALTIES","PERSON DOWN/INJURY",2015-03-26,"07:06:00 PM","2XX BLOCK OF 2 AV S","K","K2",9200.2014,-122.33157253,47.600475777,"(47.600475777, -122.33157253)","DOWN - CHECK FOR PERSON DOWN","PERSON DOWN/INJURY","CASUALTIES","03/26/2015 03:36:00 PM","March",2015
"1424",1049728,15000098602,201598602,185,"CASUALTY - DRUG RELATED (OVERDOSE, OTHER)","CASUALTIES","PERSON DOWN/INJURY",2015-03-26,"07:43:00 PM","XX BLOCK OF PIKE ST","M","M1",8100.3012,-122.340797596,47.608493102,"(47.608493102, -122.340797596)","OVERDOSE - DRUG RELATED CASUALTY","PERSON DOWN/INJURY","CASUALTIES","03/26/2015 03:58:00 PM","March",2015
"1425",1050435,15000099923,201599923,185,"CASUALTY - DRUG RELATED (OVERDOSE, OTHER)","CASUALTIES","PERSON DOWN/INJURY",2015-03-27,"03:35:00 PM","15XX BLOCK OF 3 AV","M","M3",8100.2009,-122.338247302,47.610246305,"(47.610246305, -122.338247302)","NARCOTICS - VIOLATIONS (LOITER, USE, SELL, NARS)","NARCOTICS COMPLAINTS","NARCOTICS COMPLAINTS","","March",2015
"1426",1051210,15000100820,2015100820,185,"CASUALTY - DRUG RELATED (OVERDOSE, OTHER)","CASUALTIES","PERSON DOWN/INJURY",2015-03-28,"11:30:00 AM","18XX BLOCK OF 17 AV","C","C2",7900.5003,-122.310138655,47.618062223,"(47.618062223, -122.310138655)","DOA - CASUALTY, DEAD BODY","PERSON DOWN/INJURY","CASUALTIES","03/28/2015 09:05:00 AM","March",2015
"1427",1052677,15000102838,2015102838,185,"CASUALTY - DRUG RELATED (OVERDOSE, OTHER)","CASUALTIES","PERSON DOWN/INJURY",2015-03-30,"06:29:00 AM","AURORA BR / SB","B","B3",4900.2029,-122.347295888,47.647602125,"(47.647602125, -122.347295888)","HAZ - POTENTIAL THRT TO PHYS SAFETY (NO HAZMAT)","HAZARDS","HAZARDS","","March",2015
"1428",1052483,15000102652,2015102652,185,"CASUALTY - DRUG RELATED (OVERDOSE, OTHER)","CASUALTIES","PERSON DOWN/INJURY",2015-03-29,"10:35:00 PM","23XX BLOCK OF 3 AV","D","D1",8001.2003,-122.345443941,47.61508874,"(47.61508874, -122.345443941)","SICK PERSON","PERSON DOWN/INJURY","CASUALTIES","","March",2015
"1429",1943189,17000066473,201766473,185,"CASUALTY - DRUG RELATED (OVERDOSE, OTHER)","CASUALTIES","PERSON DOWN/INJURY",2017-02-23,"07:39:32 PM","62XX BLOCK OF AIRPORT WY S","O","O3",10900.2091,-122.3143,47.547707,"(47.547707, -122.3143)","DOA - CASUALTY, DEAD BODY","PERSON DOWN/INJURY","CASUALTIES","02/23/2017 12:04:59 PM","February",2017
"1430",1055540,15000107391,2015107391,185,"CASUALTY - DRUG RELATED (OVERDOSE, OTHER)","CASUALTIES","PERSON DOWN/INJURY",2015-04-02,"01:50:00 PM","3 AV / PINE ST","M","M3",8100.2008,-122.338701659,47.610742765,"(47.610742765, -122.338701659)","DOWN - CHECK FOR PERSON DOWN","PERSON DOWN/INJURY","CASUALTIES","","April",2015
"1431",1056782,15000109138,2015109138,185,"CASUALTY - DRUG RELATED (OVERDOSE, OTHER)","CASUALTIES","PERSON DOWN/INJURY",2015-04-03,"09:07:00 PM","18XX BLOCK OF THORNDYKE AV W","Q","Q1",5600.5034,-122.390152478,47.635511167,"(47.635511167, -122.390152478)","OVERDOSE - DRUG RELATED CASUALTY","PERSON DOWN/INJURY","CASUALTIES","","April",2015
"1432",1057073,15000109454,2015109454,185,"CASUALTY - DRUG RELATED (OVERDOSE, OTHER)","CASUALTIES","PERSON DOWN/INJURY",2015-04-04,"03:31:00 AM","6XX BLOCK OF 3 AV","K","K1",8100.204,-122.331735383,47.603126538,"(47.603126538, -122.331735383)","OVERDOSE - DRUG RELATED CASUALTY","PERSON DOWN/INJURY","CASUALTIES","","April",2015
"1433",1059067,15000112080,2015112080,185,"CASUALTY - DRUG RELATED (OVERDOSE, OTHER)","CASUALTIES","PERSON DOWN/INJURY",2015-04-06,"01:31:00 PM","2XX BLOCK OF E GARFIELD ST","D","D3",6600.1024,-122.325038966,47.633858993,"(47.633858993, -122.325038966)","FIGHT - VERBAL/ORAL (NO WEAPONS)","DISTURBANCES","DISTURBANCES","04/06/2015 12:21:00 PM","April",2015
"1434",1061252,15000115102,2015115102,185,"CASUALTY - DRUG RELATED (OVERDOSE, OTHER)","CASUALTIES","PERSON DOWN/INJURY",2015-04-08,"10:40:00 PM","45XX BLOCK OF UNIVERSITY WY NE","U","U2",5301.201,-122.313115708,47.662180578,"(47.662180578, -122.313115708)","TRESPASS","TRESPASS","TRESPASS","04/08/2015 08:03:00 PM","April",2015
"1435",1061562,15000111432,2015111432,185,"CASUALTY - DRUG RELATED (OVERDOSE, OTHER)","CASUALTIES","PERSON DOWN/INJURY",2015-04-05,"08:53:00 PM","3 AV / UNIVERSITY ST","M","M3",8100.2034,-122.335975882,47.607762579,"(47.607762579, -122.335975882)","OVERDOSE - DRUG RELATED CASUALTY","PERSON DOWN/INJURY","CASUALTIES","04/05/2015 07:21:00 PM","April",2015
"1436",1062344,15000116720,2015116720,185,"CASUALTY - DRUG RELATED (OVERDOSE, OTHER)","CASUALTIES","PERSON DOWN/INJURY",2015-04-10,"05:05:00 AM","1XX BLOCK OF NW 39 ST","B","B2",4800.3046,-122.357425145,47.654150875,"(47.654150875, -122.357425145)","DOWN - CHECK FOR PERSON DOWN","PERSON DOWN/INJURY","CASUALTIES","","April",2015
"1437",1062621,15000117118,2015117118,185,"CASUALTY - DRUG RELATED (OVERDOSE, OTHER)","CASUALTIES","PERSON DOWN/INJURY",2015-04-10,"02:13:00 PM","12XX BLOCK OF S MAIN ST","G","G1",9000.301,-122.315020492,47.60000951,"(47.60000951, -122.315020492)","OVERDOSE - DRUG RELATED CASUALTY","PERSON DOWN/INJURY","CASUALTIES","04/10/2015 12:50:00 PM","April",2015
"1438",1943355,17000066980,201766980,185,"CASUALTY - DRUG RELATED (OVERDOSE, OTHER)","CASUALTIES","PERSON DOWN/INJURY",2017-02-24,"12:07:50 AM","8 AV / PIKE ST","M","M2",8200.1018,-122.332245,47.612072,"(47.612072, -122.332245)","OVERDOSE - DRUG RELATED CASUALTY","PERSON DOWN/INJURY","CASUALTIES","02/23/2017 07:58:52 PM","February",2017
"1439",1064877,15000120135,2015120135,185,"CASUALTY - DRUG RELATED (OVERDOSE, OTHER)","CASUALTIES","PERSON DOWN/INJURY",2015-04-13,"06:08:00 AM","6XX BLOCK OF JOHN ST","Q","Q3",7200.1028,-122.344447923,47.619727882,"(47.619727882, -122.344447923)","OVERDOSE - DRUG RELATED CASUALTY","PERSON DOWN/INJURY","CASUALTIES","","April",2015
"1440",1930746,17000042569,201742569,185,"CASUALTY - DRUG RELATED (OVERDOSE, OTHER)","CASUALTIES","PERSON DOWN/INJURY",2017-02-04,"05:55:37 AM","14XX BLOCK OF NW 52 ST","B","B1",4700.2011,-122.3749,47.66643,"(47.66643, -122.3749)","DOA - CASUALTY, DEAD BODY","PERSON DOWN/INJURY","CASUALTIES","02/04/2017 01:46:59 AM","February",2017
"1441",1066381,15000122294,2015122294,185,"CASUALTY - DRUG RELATED (OVERDOSE, OTHER)","CASUALTIES","PERSON DOWN/INJURY",2015-04-15,"03:28:00 AM","6XX BLOCK OF 3 AV","K","K1",8100.204,-122.331735383,47.603126538,"(47.603126538, -122.331735383)","OVERDOSE - DRUG RELATED CASUALTY","PERSON DOWN/INJURY","CASUALTIES","","April",2015
"1442",1066306,15000122147,2015122147,185,"CASUALTY - DRUG RELATED (OVERDOSE, OTHER)","CASUALTIES","PERSON DOWN/INJURY",2015-04-15,"01:45:00 AM","8XX BLOCK OF JEFFERSON ST","G","G1",8500.3,-122.324652123,47.604609022,"(47.604609022, -122.324652123)","OVERDOSE - DRUG RELATED CASUALTY","PERSON DOWN/INJURY","CASUALTIES","04/14/2015 10:31:00 PM","April",2015
"1443",1067395,15000123678,2015123678,185,"CASUALTY - DRUG RELATED (OVERDOSE, OTHER)","CASUALTIES","PERSON DOWN/INJURY",2015-04-16,"10:00:00 AM","5XX BLOCK OF N 86 ST","J","J1",1701.1016,-122.351948089,47.691679029,"(47.691679029, -122.351948089)","OVERDOSE - DRUG RELATED CASUALTY","PERSON DOWN/INJURY","CASUALTIES","","April",2015
"1444",1067660,15000123977,2015123977,185,"CASUALTY - DRUG RELATED (OVERDOSE, OTHER)","CASUALTIES","PERSON DOWN/INJURY",2015-04-16,"04:28:00 PM","E THOMAS ST / 16 AV E","C","C1",7600.3009,-122.31138552,47.620497682,"(47.620497682, -122.31138552)","OVERDOSE - DRUG RELATED CASUALTY","PERSON DOWN/INJURY","CASUALTIES","04/16/2015 01:30:00 PM","April",2015
"1445",1068028,15000124526,2015124526,185,"CASUALTY - DRUG RELATED (OVERDOSE, OTHER)","CASUALTIES","PERSON DOWN/INJURY",2015-04-16,"10:40:00 PM","PINE ST / 9 AV","M","M2",8200.1007,-122.332042652,47.613526061,"(47.613526061, -122.332042652)","OVERDOSE - DRUG RELATED CASUALTY","PERSON DOWN/INJURY","CASUALTIES","04/16/2015 09:18:00 PM","April",2015
"1446",1943646,17000067922,201767922,185,"CASUALTY - DRUG RELATED (OVERDOSE, OTHER)","CASUALTIES","PERSON DOWN/INJURY",2017-02-24,"02:04:51 PM","89XX BLOCK OF AURORA AV N","N","N3",1800.2003,-122.34456,47.693825,"(47.693825, -122.34456)","OVERDOSE - DRUG RELATED CASUALTY","PERSON DOWN/INJURY","CASUALTIES","","February",2017
"1447",1068623,15000125603,2015125603,185,"CASUALTY - DRUG RELATED (OVERDOSE, OTHER)","CASUALTIES","PERSON DOWN/INJURY",2015-04-17,"06:00:00 PM","14XX BLOCK OF WESTERN AV","M","M1",8100.1011,-122.340669908,47.607860352,"(47.607860352, -122.340669908)","OVERDOSE - DRUG RELATED CASUALTY","PERSON DOWN/INJURY","CASUALTIES","","April",2015
"1448",1069747,15000126986,2015126986,185,"CASUALTY - DRUG RELATED (OVERDOSE, OTHER)","CASUALTIES","PERSON DOWN/INJURY",2015-04-18,"07:08:00 PM","87XX BLOCK OF GREENWOOD AV N","J","J1",1701.2015,-122.355330165,47.693317652,"(47.693317652, -122.355330165)","DOWN - CHECK FOR PERSON DOWN","PERSON DOWN/INJURY","CASUALTIES","","April",2015
"1449",1076662,15000136583,2015136583,185,"CASUALTY - DRUG RELATED (OVERDOSE, OTHER)","CASUALTIES","PERSON DOWN/INJURY",2015-04-26,"08:13:00 PM","16XX BLOCK OF 11 AV","E","E2",7500.5009,-122.318168851,47.615838397,"(47.615838397, -122.318168851)","DOA - CASUALTY, DEAD BODY","PERSON DOWN/INJURY","CASUALTIES","04/26/2015 05:34:00 PM","April",2015
"1450",1079828,15000140884,2015140884,185,"CASUALTY - DRUG RELATED (OVERDOSE, OTHER)","CASUALTIES","PERSON DOWN/INJURY",2015-04-30,"01:27:00 PM","7XX BLOCK OF N 135 ST","N","N1",401.3,-122.347862712,47.726862546,"(47.726862546, -122.347862712)","DOA - CASUALTY, DEAD BODY","PERSON DOWN/INJURY","CASUALTIES","04/30/2015 09:30:00 AM","April",2015
"1451",1080744,15000142208,2015142208,185,"CASUALTY - DRUG RELATED (OVERDOSE, OTHER)","CASUALTIES","PERSON DOWN/INJURY",2015-05-01,"03:43:00 PM","92XX BLOCK OF 12 AV SW","F","F3",11300.2003,-122.35063754,47.520086378,"(47.520086378, -122.35063754)","DOA - CASUALTY, DEAD BODY","PERSON DOWN/INJURY","CASUALTIES","05/01/2015 12:17:00 PM","May",2015
"1452",1081432,15000143397,2015143397,185,"CASUALTY - DRUG RELATED (OVERDOSE, OTHER)","CASUALTIES","PERSON DOWN/INJURY",2015-05-02,"12:43:00 PM","16XX BLOCK OF 11 AV","E","E2",7500.5009,-122.318168851,47.615838397,"(47.615838397, -122.318168851)","INJURED - IP/JO - PERSON/INDUSTRIAL ACCIDENT","PERSON DOWN/INJURY","PERSON DOWN/INJURY","","May",2015
"1453",1081848,15000143813,2015143813,185,"CASUALTY - DRUG RELATED (OVERDOSE, OTHER)","CASUALTIES","PERSON DOWN/INJURY",2015-05-02,"10:15:00 PM","11XX BLOCK OF 8 AV","E","E3",8200.2,-122.329450042,47.609014956,"(47.609014956, -122.329450042)","OVERDOSE - DRUG RELATED CASUALTY","PERSON DOWN/INJURY","CASUALTIES","05/02/2015 08:27:00 PM","May",2015
"1454",1084239,15000147247,2015147247,185,"CASUALTY - DRUG RELATED (OVERDOSE, OTHER)","CASUALTIES","PERSON DOWN/INJURY",2015-05-05,"07:35:00 PM","2XX BLOCK OF 10 AV E","E","E1",7500.5003,-122.319548537,47.6205013,"(47.6205013, -122.319548537)","OVERDOSE - DRUG RELATED CASUALTY","PERSON DOWN/INJURY","CASUALTIES","","May",2015
"1455",1084252,15000146758,2015146758,185,"CASUALTY - DRUG RELATED (OVERDOSE, OTHER)","CASUALTIES","PERSON DOWN/INJURY",2015-05-05,"07:50:00 PM","6XX BLOCK OF 3 AV","K","K1",8100.204,-122.331735383,47.603126538,"(47.603126538, -122.331735383)","DOA - CASUALTY, DEAD BODY","PERSON DOWN/INJURY","CASUALTIES","05/05/2015 12:03:00 PM","May",2015
